ADY0QI5IENSLY,2051850,5
AWZ9VF1D9QQKB,2051850,5
AI37YX1U4KB1L,2051850,5
A1RXJAXQXR2B0P,2051850,5
ASJWCXE10I8AZ,2051850,5
A3KVNYVMFUBFTF,2051850,5
A1A318MT6R10L6,2051850,3
A3DO9GVIYMUD6J,2051850,5
ADMA5D02I2O55,2051850,4
AGM1C9EF7FOZB,2051850,5
A2NTJUI2DLZF4R,2051850,2
A2TZED8QQ2E9N8,2051850,5
A25ZD5QQZHCTLG,2051850,4
A3SA8L8FP0KWIP,2051850,5
A26PU0WOKGHN5A,2051850,5
A1UPRFUUNL9HY2,2051850,4
AZL8KOJWSOOA2,2051850,5
A3A4WX83NZASRQ,2051850,2
A3CX9ZSEFCDXX4,2051850,5
A1MSBO839HWE6Z,2051850,5
A3KD7NIRMI7MK0,2051850,4
A1V7QJM3YD8X92,2051850,5
AGHIV0V0ON7MO,2051850,4
A32KZJYFEQTN5D,2051850,5
AENS94DABE1EP,2051850,4
A3NHGMNH0NQ45T,2051850,2
A151XCH6MEQC23,2051850,4
A1XUFQHBJQ7Q20,2051850,5
A1FPMQZ7ZTYQYZ,2051850,4
A1E2NA2F4RTQ9B,2051850,5
A2IS30357GJ18K,2051850,1
A11IHV8N5A8IC7,2051850,1
A1E0U0C6L2296A,2051850,5
A1K86VP5N7X5OJ,2051850,5
ACU94F93TR1T8,2051850,5
A1QK1LZMQG5WI7,2051850,5
A2JRNNM2GW7TFC,2051850,5
A1K1JW1C5CUSUZ,2051850,5
A350ZTVWE9VU8D,2051850,5
A280GY5UVUS2QH,2051850,5
A33R4E8T9KVLOM,2051850,5
A2HWZ0SJEGDTKC,2051850,5
A28GOZA3CIVY0,2051850,3
A35YWA2V4QHOJ3,2051850,5
A120D57JB3FEL6,2051850,3
A1V09ASZ9HWQAE,2051850,5
A24X74TO20GHVT,2051850,5
A2UPOBE95SV1JK,2051850,5
ASK3EA3VXS5AH,2051850,5
A19LVB1C8L3LHW,2051850,5
A38AAPXSJN4C5G,2051850,5
A2F079BGQTQ3BM,2051850,5
A2GC30U4N8QPAX,2051850,5
AXPTE8YE3KXHR,2051850,5
A3A6O7SC8LKXDL,2051850,4
A1DKMAQDFN0UWA,2051850,3
A11DCTGTPS7M0C,2051850,4
A1H4MM69ZYGXI6,2051850,5
A1QWGPBP61DPQP,2051850,5
A386UNUYDUDSBB,2051850,4
A2YTHMJJJQCOZ,2051850,5
A3FS04NHRJVIUO,2051850,4
A3IKBHODOTYYHM,2051850,4
A3LVX5C3C0796W,2051850,4
A5E7FN355EYBC,2051850,5
A3HT9XEG0PUXEK,2051850,5
A2KCBT6HRC4J5V,2051850,2
A2PSI9M1NH98NU,2051850,5
A3M174IC0VXOS2,2051850,5
A3GMESY1T7C2YW,2051850,5
A39BPG6R5J1QRF,2051850,5
A1TABJXFFP149L,2051850,3
A1PN3R8DXRQ1C3,2051850,2
A3U41P0AV1WST4,2051850,5
A90KKMU3KV9HO,2051850,3
A2EFHS988CYYUB,2051850,5
AFAAD52ERCVQ4,2051850,3
AM7VPXSXWO4HG,2051850,3
A24FX9ZKWWRTAT,2051850,3
AZJ9FCIH0ONGH,2051850,4
A1A6LNHHB0A757,2051850,4
A1LFU4S2VRNJ9P,2051850,5
A22RPGGPQIFRN4,2051850,4
A1OTGJZPRFMR7N,2051850,3
A1TMAVN4CEM8U8,2051850,5
AUMDNXTHSATBH,2051850,1
A2WB4OWBUH2VQX,2051850,4
A3W4UEZ4B8GTFE,2051850,4
A3BVYJESDWL5KA,2051850,5
A1E79YQ7Z8T4PT,2051850,4
AZ6D14AT7MRFJ,2051850,5
A27VU22JE7DLQ3,2051850,4
A3684EUAEHIV67,2051850,5
ASH28MJ26HYT5,2051850,5
A1RIUW7QAWDN14,2051850,1
A1ST606GPV45PW,2051850,4
A2MC9Z4RK7NHFE,2051850,5
A1SAZB83QFR0W2,2051850,5
A35B4O0XLXSOI1,2051850,2
A2QVNBP71RN72W,2051850,4
A4HTOQTUMX12O,2051850,5
A1RECBDKHVOJMW,2051850,5
A3BKE7CD8A2HNG,2051850,4
ASJWBOBOOGN3T,2051850,5
A3F00QUIXGDTOW,2051850,3
A39MZG7RIZHDF1,2051850,3
A2J2MQG9HOUMGV,2051850,5
A368INKWDUYHMK,2051850,4
A2MWXV1I53CNL3,2051850,5
A34MZG6QZCHFCO,2051850,3
A2ZYCEDWBRTA3Z,2051850,5
A10T0OW97SFBB,2051850,5
A57JIBFWM3L0H,2051850,4
A3TC6U03NRD565,2051850,5
AHBMPMQISKUN6,2051850,3
AI0MTM6HJAF90,2051850,3
A20VXF9DYI0I6H,2051850,5
AWRCWJZOWLYZA,2051850,4
ADU8S6OKN11SN,2051850,5
A20Z1PKIH0PFUF,2051850,5
A222LQEPE7O7BV,2051850,2
A93NEIW05LGR3,2051850,5
A356HRZZFCEGL1,2051850,5
A3SI6F1RGCTAOH,2051850,4
A5G2M5NXAFX5U,2051850,5
A1ND0WXBMEVKZA,2051850,5
AGJU1P3PJ009L,2051850,5
A27UILBR7S2VBG,2051850,3
A2ISPZN5ZXJNJ9,2051850,5
A1DW700HEBQC4P,2051850,2
A1XO9FLPL5PR8F,2051850,4
A35QW3Z3BNLSZU,2051850,5
A57PYZRXV3YEH,2051850,5
A343KHPKSQXFSR,2051850,3
A3PHEUVBO3L4QR,2051850,4
A2C2QNMUVGU596,2051850,5
A3OJFPKMCXKOM0,2051850,4
A84J7PUWOC138,2051850,4
A363ZP6Z3HLN64,2051850,4
A1ZB1HBZM4K1FM,2051850,4
A219SQWBU604RL,2051850,1
A2G85FL2XCNY27,2051850,4
A2HI4W1U6C9GVV,2051850,5
A2DY9HBFVZTE27,2051850,5
A13EUSV15UDAUG,2051850,3
A3FB2NR6NNX9F3,2051850,5
A1QDBDZK0IMAAP,2051850,5
AWIEZOJTCI610,2051850,5
A1G9J2U8KZ6NL0,2051850,5
APAJIRSOLK23J,2051850,5
A3RP51W3YAC9C9,2051850,5
A34N8XRLH2YJKB,2051850,4
A7PCBZV90G5U7,2051850,5
A3KENJ5MG87G6O,2051850,5
A3NKMHV67A0I5Q,2051850,5
A1YGVAK2Y9QW5T,2051850,5
A2BNRXDEWT4RAJ,2051850,5
A1G2NTHJ5XMV80,2051850,1
A2JNH22BPAA0V0,2051850,4
A17FLA8HQOFVIG,2051850,4
A28H5DI14TFEJ7,2051850,3
A3TIAV2RTZ2Y8Z,2051850,4
A2EAB2BTCP2OHB,2051850,5
A2TZAMKPFXIZUN,2051850,5
A1SN64277KTV06,2051850,5
A3SBYCGF9HTY8,2051850,4
A2HJJR8QDJSFLJ,2051850,5
A2DZXGP8YBG75A,2051850,5
AJTGNVAYUOBXI,2051850,5
ABJ2UCUK9YCPJ,2051850,5
A1RDD7UAK70F2T,2051850,2
AWE0R9MSS9988,2051850,5
A343Q4B573AMGT,2051850,5
ABYUJ187M398A,2051850,5
AS05DPDZ6P8M7,2051850,5
A1J4PM3YG9100X,2051850,5
A1L75BHRVQWKMS,2051850,4
A3PA2209QS734T,2051850,4
A3R1NTR9L361OC,2051850,5
A32ZJUUZ8J6SU0,2051850,5
A13ML60EDB3YFZ,2051850,1
A1725TI23A8AZ5,2051850,3
A34BWLZ9HERHGM,2051850,5
A3LKWMM12AF0PU,2051850,5
A1TZY961YP1G9E,2051850,3
A16RAMIXBUHVKV,2051850,5
ATOFFO1VNCAGQ,2051850,5
A3QZCA4LTTVGAD,2051850,5
A21GDMSMK4UF52,2051850,5
A1SHMC6IXYLFAP,2051850,3
AIHVWL83LN90U,2051850,2
A14OJS0VWMOSWO,2051850,5
A2WR2YJ0N95G5X,2051850,5
ADHMU2X6FUQ38,2051850,5
A3TJ65QP66U6OK,2051850,5
A3QDF2BS6WN3LV,2051850,4
A3F7WHZDCEMHQZ,2051850,1
AKM8DLQSNYT0S,2051850,5
A1NQBDOJW07X4B,2051850,5
AVOQ12GBXJ3F,2051850,3
ADJR1DU42TVCS,2051850,5
A32TMJRJS1VIGV,2051850,5
AVTCTT8TM0JUY,2051850,5
A39NS429FYXAD1,2051850,3
A29LGHDM4PTVOA,2051850,4
A2Q5FVDV4OHZ9U,2051850,5
A2P7WBXC2VKCYY,2051850,5
A14B2NR2XELLQ0,2051850,5
A1NQDPHFMD22UU,2051850,3
A669SZCCBGK8E,2051850,4
AY3ZE3R9Z5URZ,2051850,4
A23905B02BDSN8,2051850,5
AGOIS4LC6AY9I,2051850,5
AJX5O8EPN2713,2051850,5
A25FMBWVRXVVT4,2051850,5
A3FM0PAT23VTNA,2051850,5
APJ5YMBCHOF7H,2051850,5
A1MC81HLJ6Z9ZQ,2051850,5
A2RG6OCSOC3XDR,2051850,3
AWC2Y0IR9M7PK,2051850,5
AFASTWGFQT13O,2051850,5
A260X99UW6HA9Z,2051850,5
A17E7K3MQ5KKR5,2051850,5
A2X4XDKM292BKE,2051850,5
A161XT9J8CTYFK,2051850,5
A31YHIR97RQMRB,2051850,4
A2MAPDVF25ED8H,2051850,5
A19E5GWSKCLNKR,2051850,5
A1FV4FBQCQR4YE,2051850,5
A1L4W46M2K1RPO,2051850,5
A3D3NICVE19GHL,2051850,5
A1LDAIGOQ6N4DW,2051850,5
A3Q0YQG9FEZ426,2051850,5
A3USD3ANXP45UC,2051850,4
A16SCM1CMRKK9K,2051850,5
A2M4PQPBV45U71,2051850,5
A1H0GDRYOV31OB,2051850,5
A1RV0VXULG2OS5,2051850,5
A2D2T7EOAYW6YV,2051850,5
A1TP5ZJVFAD0PJ,2051850,5
A1GPLWB73DVRKU,2051850,5
A2HHMO0VS8KEAY,2051850,2
A1JIPFV4OL520T,2051850,5
A2CGO1641FNPHA,2051850,4
A21VR7M8O55EF6,2051850,5
A2ZH9JFLRNSXFK,2051850,5
A3RKOAOCZXABYY,2051850,3
A8IPQ1Q1O7YX5,2051850,4
AA0P17AI7NQ2F,2051850,5
A3Q9K57FARA2WQ,2051850,5
A12AN7TOF9TCG8,2051850,5
A3LX11BRU6X9R,2051850,2
A86XQ94SRKMZF,2051850,5
A2DJ9R83N2QEJ5,2051850,2
A3PKFWZM4JTXLM,2051850,5
A1IL7AV7AX9LXG,2051850,5
A3LOU389GBJ5Q,2051850,5
A3SMELPJIS40YQ,2051850,5
A2ZJ15DBOEIIF9,2051850,4
ABG67A7FQ1HAT,2051850,5
A3PQ8SXX12SH1T,2051850,4
A3S6XG02NZBHNU,2051850,4
A8QNRCZFSSY9C,2051850,3
A2NJFFQ6W35XJU,2051850,5
A3ENQYXU8BS1IL,2051850,2
A3KRRXPFEAO6V,2051850,5
AS5X013QIXBXC,2051850,5
ALDRY40BPNY09,2051850,4
A2YUUJZJE1CNYO,2051850,5
ANOWQEIZKQUL1,2051850,5
A2I3D2NX4XKZYJ,2051850,5
A3MC2Z7VQOM8B3,2051850,1
A3E52EL6XLQOXU,2051850,3
A2CVVCODXDVJO6,2051850,5
AALWT2V714AL2,2051850,3
A2ZRJ9GMVL1K8I,2051850,2
A1Q22JTWJYCJJQ,2051850,5
A32MBXVIYIRQ3R,2051850,5
A1MJSIIS7B1CRQ,2051850,4
A2H2W6NX3JW4U6,2051850,5
A3R8PXSFGY9MC2,2051850,5
AR6M6WF8XQTLC,2051850,5
A1LVMQ52YODRMO,2051850,2
A9DX9SGVCZON5,2051850,3
A3EFZZY5DUHLVS,2051850,5
A1N1YEMTI9DJ86,2051850,5
A1RLYOPK16YXC1,2051850,5
A28K58Y73GAL5P,2051850,5
A2D8WLH98C1DAX,2051850,5
AEWHNUE0RQ0K3,2051850,5
A4Y1ZRB1E09KB,2051850,5
A3QW09WANRS6BZ,2051850,4
A1IR1HS8EZN0Y0,2051850,5
A1QWEUEM90LL9D,2051850,5
AYZMJYCRIZWIO,2051850,4
A3A4LBT28FF22I,2051850,5
ADSKDZXN59FE5,2051850,5
A2M1MNG7G40V85,2051850,5
A2MTXJXAOMFCS7,2051850,5
A2HHKO9REGYV71,2051850,3
A1QU84K0W0MMFE,2051850,5
A3RO15HNH3KGR0,2051850,5
AV6QDP8Q0ONK4,2051850,5
A1CYRTQ04LYI55,2051850,5
A3KIZUPJVKJN8L,2051850,4
A3AD8XECZHNCB,2051850,5
A2O69Q4EV9X2KJ,2051850,5
ANXC4P5V342N2,2051850,5
A2C24OCUFB2IR8,2051850,5
A1PAOWHBHEXHZK,2051850,5
A2N3YAM4K3ATM,2051850,5
A1RY4JBMUVDKVH,2051850,5
A2MCFHZ4HVHFGF,2051850,5
A1B1ERGGIV47SB,2051850,5
A39H88041WXGHY,2051850,4
A10XYXM3A0GKFG,2051850,5
AJV0IWHTJEBKM,2051850,4
A21AW4TNF12PTK,2051850,4
A367ZZVSTNCC0D,2051850,4
A3GATNONR704E4,2051850,5
A2QP1HWWV5BRHD,2051850,4
A1EAR10P5PK8BY,2051850,4
AI1JXIIF2S73,2051850,5
A3AW8XP45YVIIZ,2051850,5
A2F35SS0RKWSO2,2051850,5
A2HPI6S9UHU9CY,2051850,3
AMTADN8VCK6J2,2051850,4
A2DKL4IK55JMJI,2051850,5
A1Y25XPHTP5BYC,2051850,5
A2GN1F28D2FWSJ,2051850,5
A1MJTQYQYPLZN,2051850,5
A1I8J9U3EHNG1H,2051850,5
A1OGTETWZKMFCH,2051850,5
A148MB807ILWYR,2051850,5
A8DJ9EU2QP2JM,2051850,4
A16UHOLVBYEWE8,2051850,5
A121Y08B7NW747,2051850,4
A1R00HJ8OGD1AM,2051850,4
AT1V861G997UY,2051850,5
A3LJSF0LV5QRYT,2051850,5
A20ZCILKMNQS2I,2051850,3
A1SRMTM54D1S4I,2051850,5
A29SHFBU5O9BWO,2051850,4
A3ND8UN31IQTMI,2051850,5
A1C43Z5WS859X9,2051850,4
AIT4ZWZPEQ7IT,2051850,5
A5YTGBQJ6Z2EO,2051850,5
A2Q1MXOSNOHLQS,2103540,5
A2EZV7H5PAAXTS,2103648,5
A2EZV7H5PAAXTS,2103818,5
A3UFQYKNMARM1L,2110210,4
A20HMA36ESANHC,2110210,5
ADNAON1ZP8IMG,2110326,5
A20WQB8W2OO6V,2110326,5
A1M0U5HGVYYXDE,2110725,4
A29URJLB78M6C7,2110725,4
A3MDFWKOPP27H,2110725,5
A28BONMGJJPBEQ,2111306,5
A3EZL3LV8Z4D09,2111306,5
ALUV2YKWZENKK,2111306,2
A12JYMTBIQ3H3K,2111306,5
A3RJMBQQYAXOV5,2111306,5
ASP0B0BWGM617,2111306,5
A2XLX44JN448I7,2111306,5
A195I0J9HVUY2U,2111306,5
A2ANHZYBCYGIEY,2111306,5
AXF3IDERE4YO7,2111306,3
A3DBQHK4WKKH9Q,2111306,5
A2B027S340H3F6,2111306,4
A105KR6AM91RXU,2111306,5
A4MX5J20DCKDB,2111306,3
A3NL83J9TWP6OM,2111616,5
A3TEJMWIKG174C,2111640,5
A2D4O25WMCZTSK,2111640,5
A133ZC2Z8MAIED,2111713,4
A3U0M0456YPLT1,2111713,4
AFJZG0UZC8KN6,2112388,5
AKQ9OGOX0TS1H,2112388,5
A3JLM861KKWFEB,2112388,5
A2KB65SOJ51T4C,2112388,5
A12OHDJU3G6OYE,2112388,5
AFWFE5TTO77TK,2112388,5
A3IOT54H776R8S,2112388,4
A1NJQLZ09VDTOR,2112388,5
A6I7M9O8PN7BT,2112388,5
AXTLD4WR0IE9V,2112388,5
A33KTXQVE7ORL7,2112388,5
A264VZUBNNL485,000211268X,5
A38Z66H58RIJ64,2113570,5
A3DZE4JH5VUN1Q,2113570,5
A3JQ12AQI4B1HO,2113570,5
A299HKGOM0I365,2113570,5
A1V40WGV8PJBZO,2113570,5
A38VRVHYHF77XU,2113570,5
AFPTX2QL24XAI,2113570,5
A2ICKSJ6T7WIBO,2113570,4
A2DTXO4GH8MZXO,2113570,5
AYBCLPBOZHSFB,2113570,5
A3J61OQO698VT9,2113570,5
A1GD1UPVFJMMDV,2113570,5
A14DRXDCOM9PMR,2113570,5
A1DJ9FOEOA0WF1,2113570,5
ARU4CJIMN3EXN,2113570,5
AXRZ96K8TSEKC,2113570,4
A3K7L7WENETDUJ,2113570,4
A1AC9MPGP1K9CS,2113570,4
A23GFTVIETX7DS,2113570,5
A325RWHQKAHSLV,2113570,4
A1J883FEG77LEN,2113570,5
A2EQ74Y24BHHIF,2113570,5
A2G49AFY92MEKW,2113570,5
A1Q5JCH7IXRIW4,2113570,5
AF4LC40CI5I0T,2113570,4
A2A1AB4DLJPJX5,2113570,5
A14S8XTT3V5CWF,2113570,5
ASTQBEJEMIKKN,2113570,5
A3Q2I7C3NBL3YO,2113570,5
A22BU8L0EE6UP4,2113570,4
A289FQ3V2BLV77,2113570,5
AF4EWOC0TUYJQ,2113570,5
ABGU7L2LQ5891,2113570,5
A36MUOIWBNIL8D,2113570,5
ATAPOART4QGVO,2113570,5
ALOC4V24VI46D,2113570,5
AOJFIP4O8UJB9,2113570,5
A2NN8EJZW2BGFL,2113570,4
A3DXKR0XPYYSRK,2113570,4
A1J9TGRQWYZ5XL,2113570,5
A1GOQCDSPH6IMI,2113570,5
A35MHEHF05YBT2,2113570,5
A92OU51MHLSHU,2113570,5
A2U6019KO8NE3A,2113570,5
A1KZV0IRMKF3R3,2113570,5
A2OKG3JMSTAA7B,2113570,5
A1SUQBX70UJFSY,2113570,5
A1YJ6DLYJR7NXH,2113570,4
A115MMLQTVX5I8,2113570,5
A1BD1LXJVLLDX4,2113570,5
A3OXXZRK9B74IM,2113570,5
A2UKYHWKVLCK36,2113570,5
A1DI67ZSLU883A,2113570,5
A1ILF7L4KVK7T,2113570,5
A1B1C1XXBCAM8C,2113570,5
AWUEJT0UYD8H5,2113570,4
A35WNU5YIN9RZT,2113570,5
A1XUNEVQG3YMYC,2113570,5
AQQLWCMRNDFGI,2113570,4
A3AD8XECZHNCB,2113570,5
A3U7SKYWYVGPZU,2113570,5
A4QLVEPR9QC0Z,2113570,5
ASM9LES2Y93UU,2113848,5
ATV9X3FTXRIM4,2114038,4
A1FDV3WPOHREY9,2114186,5
A3TG04RF3RJX2A,2114186,5
A3ICNV7YYPS5NN,2114437,5
ALN0TTRTLHA4E,2114453,2
A1CQILB7OQSOE8,2114674,4
A3EIZI0L0CHSPE,2114674,2
A1033DWFDFGXS7,2114674,5
A2E3ZVT5N2XGYU,000211495X,5
A1840OJGNFSBSN,000211495X,5
A2F6PN01NNXJRS,000211495X,5
A1METI46SZJCK5,000211495X,5
A2EYWXHY2ITW2B,000211495X,4
A28PTLCTGFVV0I,000211495X,5
A16SRDVPBXN69C,000211495X,5
A3ONKN7GMHG6K2,000211495X,5
AJNDQJTGZERNK,000211495X,5
A4LSI6PTX23BE,000211495X,5
A1CRIXA0TUUN36,000211495X,5
AXGIMVW3CCK7J,2115050,5
A15OAXTD8A1FCS,2115352,4
A1SC682D5FO0KC,2115352,4
A2EH55A2PHLWMK,2115352,2
ASW22V6LI995Z,2115352,3
A3DCNC90MS4HVE,2115581,3
A3LZMSQ4IU3N4R,000211562X,1
AK741NVFNX13C,2115808,5
A112A5FCZNS2AU,2115808,5
A2L7N2U5Z316ZE,2116138,5
A1BKSN68I5T35A,2116448,4
A1ONY2OX20AKCN,2116448,5
A38UVZ86ILL5R7,2116456,5
A3PA1BGQQYHJOS,2116456,5
A963RX20PGRO8,2116499,5
A2JHMUSKZD5KDC,2117053,5
A1HD8WPP6EP55B,2117053,5
A27W6I9U35WQ98,2117053,5
A2XRMQA6PJ5ZJ8,2117053,5
A3ECGY0YBIFLO7,2117088,5
A28TLEIG5BKOCP,2117088,5
A2288WYA4GNTZN,2117088,5
A2KUKUSSSAYAKH,2117088,5
A2VD2D1QHCMF9Q,2117088,5
A3PK2LTN51JAMF,2117088,5
A3BQUOD9G6VUHP,2117088,4
A1POUASYIYIKNK,2117088,4
AP8Q68RNBG2EA,2117088,5
A1BRCQZR80UBPI,2117088,2
A39BB196X0I2N1,2117088,5
A3KL4JSUOH8NVF,2117088,5
A2GHTSBU7IHIBO,2117088,5
A3VYAS96TZND8,2117088,4
A2SW2X7DX7ZMNI,2117088,5
AMKZHBOK7VMQR,2117088,5
AHD101501WCN1,2117088,5
A2KUMYWXAQNARZ,2117088,5
A3R5AFKW4FP0U5,2117177,5
AHPRYQBB5TC7Q,2117207,4
AGG9C66TOLJZB,2117274,5
A2AZNK6SRXC829,2117274,4
A2LVRC9H6YV4CC,2117274,5
ACN1NNU7C9SLU,2117649,5
A133ZC2Z8MAIED,2117886,3
A3R04KMYNZC6JQ,2118572,4
A1BX09C4XP51U2,2118572,5
A2P6D3VWKAW34K,2118769,5
A1EDUCPNDUGVEW,2118858,4
A1R3CGOM4TAO3C,2119307,4
A2TXR85WQLE32N,2119366,4
A39V4AS962XVK1,2119560,5
A3QYSR480KVYJC,2133636,5
A595T15OO91DC,2150514,5
A23RP2IY5IB0X2,2150514,4
A2OJW07GQRNJUT,2151189,5
AG1DZJYOUAB8A,000215126X,5
A3H66ZKAWUDNT2,2151448,5
A2E9ZX1YEZV7GU,2151448,5
AX9FIZX89LNFQ,2151634,5
A1N8CDXNSIDWXB,2151634,5
A3H53O8WOBBE2Y,000215191X,4
A2RP84ILRTSM0R,2152134,5
A30R23VXTBBTLN,2152134,5
ADJYSOYCW5SBR,2152134,3
A2OJW07GQRNJUT,2152134,5
A2C5HSA02K9E6K,2152460,4
A1O4TZ5WXJZUW5,2152975,5
A2T689YVOAYGGD,2153211,5
AXH82PGUTD0VG,2153211,5
A3KXUV6S4UD024,2153211,3
A21USSEKVPJRBM,2153211,5
A17MCS1SSWC17I,2153211,5
AIIQPI3TRJX2N,2153211,5
ADMW5YQVT2WJ6,2153211,4
A2H55DBX408U6E,2153211,5
A2PP61583XKKAQ,2153238,5
A16QOLAV093SQA,2153238,5
A7JZBDMYXC0O7,2153246,4
A3C29THQV255OX,2153246,5
A1LWMAT70ZURBU,2153246,4
A113VWVP3X6AWH,2153246,5
A35UABDBA80JVD,2153327,5
A1FDV3WPOHREY9,2153432,5
A30CLD6TIEC2AS,2153432,5
A25549D486A2FW,2153432,1
A2OJW07GQRNJUT,2153432,5
AYJWO3F7YYEHT,2153904,5
A23C3QAY4R8KWM,2153904,5
AXDUE50HNA2F1,2153904,5
A9Q48L9DT1RRY,2153971,5
A1NBK3EFQTIEOC,2153971,5
AZEHVG94V3D4V,2154129,5
AU7QJHQU81ONP,2154129,5
AIWVH1IL7VJ1A,2154129,5
A1CGWCGA789HEJ,2154129,4
A8OPXGQ3U15VP,2154129,5
A3GGUBZMTQD1B9,2154129,5
AGXNGGU5KTAHE,2154129,5
A1X7CNJRB11YPO,2154129,5
A2ZT0Q2R2PR464,2154129,5
A35DONJRNZUKQZ,2154129,5
A3NBCJXTS9ECPI,2154129,5
A2PR9MFSBUUUP3,2154129,5
A1GFULQYCK1QYX,2154129,4
A3EXSYFHMC0U64,2154129,5
A28RWJ0U008993,000215420X,1
AQOO0M6NVG1QR,000215420X,5
A3NPBG9YE84S63,2154390,5
A3LF57012HPTGD,2154390,5
A3CHWV1YS225I,2154463,5
A1115ST6F5CWYP,2154463,5
A1TWSNYO2T4UK3,2154463,5
A1QE5PXYQ0AQSX,2154463,5
A3H3BTMJEZ96YB,2154463,1
A2GHV0D0507JG,2154463,5
A3UKIFTCUBFVDJ,2154463,2
A328S9RN3U5M68,2154463,5
A24DTVSHSWZVR5,2154463,2
AOK7JYJ16QJOZ,2154463,5
ATRNCUIYB9FZV,2154463,5
AM2ZGCL7YH17P,2154463,5
A3K9COCRSSQOR6,2154463,4
A1154QMDNZG4I5,2154463,4
A2OBLP4QHMJDQX,2154463,5
A24HO0ET5A115J,2154463,5
A19XNOGL35M1O1,2154463,5
A63CB3Z3FO54S,2154579,5
APW1NEHXP767M,2154781,5
AKWYP0VO8AURQ,2154838,1
A1BA8OK1LBAAOL,2155133,5
ACGOJPYFXEHHK,2155133,5
A2UPBB2U17JBJ1,2155435,4
A1TOX4ZNV56HZ2,2155796,5
A2A54HFQ5K7J6B,2155796,5
A3QAQUUPFIARWB,000215644X,4
A3260GM8VU5712,2156660,3
A37S3ACL57LN62,2156849,4
A11M1MO91MYPGK,2157233,3
AN94CI8XFC5BW,2157233,5
A13B2ADFGZ6WW1,2157233,5
A1CZIQ1PP4J1QJ,000215725X,5
AF1T454SOIEP,000215725X,4
A1RD34810CVHTT,000215725X,5
A3I4IFMO4Z4S7J,000215725X,5
A1QP8ITW5CW06L,000215725X,5
A31RGMLTO6NOMK,000215725X,5
A1RAUVCWYHTQI4,000215725X,5
A329SHXGBUAMCR,000215725X,3
ATPGX6VPNBK1G,000215725X,5
A71UFCK45CZ1M,000215725X,4
A324I4UTF6E7ZC,000215725X,5
A1T1CEJ5PHAADF,000215725X,5
A1NNDELI6HMWV0,000215725X,5
ADDT2MU773IYL,000215725X,5
ALCEL6GGKE8VN,000215725X,5
A4988UYFZ5NY,000215725X,5
A1GCZ07XRJX858,000215725X,5
A22670V0R981W9,000215725X,4
A3VGAQM0YIA8WU,000215725X,5
A280GY5UVUS2QH,000215725X,5
A3QTJ0GJN8UYG6,000215725X,4
ADMT0PPLMNHVI,000215725X,4
A13OFOB1394G31,000215725X,5
A7ST0EMVPS8AJ,000215725X,5
A1ZO8GT0V3BJ05,000215725X,5
A5W0OOEVRLVSI,000215725X,5
A2CBZMETQJTNEE,000215725X,4
A3MMA9J4MK8WCI,000215725X,3
A3DF7LMEQOND63,000215725X,4
A21CL0N0DQTZXL,000215725X,4
A392B92ZCB5YOU,000215725X,5
A1XIUE66DW2XA4,000215725X,3
AI5R0ESMQROBA,000215725X,5
A1USGS35VYEL2,000215725X,5
AY6NCSKLV9I07,000215725X,4
A3UFT37BCWAZUS,000215725X,5
A1KYGP10NBOIK,000215725X,4
AMCN1WBM5P5UV,000215725X,5
A2VB611EFRIUM0,000215725X,5
A1QGEKNC8E3X9U,000215725X,5
A2JJD61GZWIK0E,000215725X,4
A138WEBN63DQKN,000215725X,5
A2M2CVGRY0KMBT,000215725X,5
A1O0RFLGCB216Y,000215725X,5
A2SDYWB9LB1LYI,000215725X,4
A151CAB7CNI73D,000215725X,5
A133XLIXSRLT8T,000215725X,5
ABFXG7IORIXPW,000215725X,1
A6J7GN6ZOR085,000215725X,5
A3BP7F6BX7OU2P,000215725X,4
AHDVU8PXPTK2M,000215725X,4
ANN4WWHT7Q80R,000215725X,4
AOM8S1Q5IXV39,000215725X,5
AKGX5FZUAKHOH,000215725X,5
A2I7QJ5Q18NSF3,000215725X,5
A3HKYPA4KR1N60,000215725X,4
A13G2S34AOY6GA,000215725X,5
AM47AG5LO25GO,000215725X,5
AWM336YJ9KWIC,000215725X,5
A2EOCCIMJ23LPF,000215725X,5
A2O8BQYI3GOR1H,000215725X,5
AVG6H0WM4KI95,000215725X,5
ACEXWBDOIIG2H,000215725X,5
A39LRQD6ZBRAU,000215725X,5
A21RNYIGAO8IS9,000215725X,5
A38ELBK7FLXGOY,000215725X,5
A2S5KWZ8HVAB5X,000215725X,5
A1EPTJCJU071CG,000215725X,5
A2GNVZUDL15YDK,000215725X,5
A3PAA3L8WKUCZ5,000215725X,5
A17VR9K7OO8TOK,000215725X,5
A3F031H37SVN4R,000215725X,5
ACNBOSLI0JU8H,000215725X,4
A2ZU5UM8ZI8LQG,000215725X,5
A3R8PXSFGY9MC2,000215725X,4
A1G9KXTEP2KI1F,000215725X,5
A2WS4NL9B2E557,000215725X,5
A277SVWPL6899Q,000215725X,3
A35QT691Z8DHIQ,000215725X,5
A1F6Q5Q0U6MS5X,000215725X,5
A2MYEA1Y5J394R,000215725X,4
A1JLGKHWB6PDKR,000215725X,3
A1PKNL1YDJQC1Y,2157292,5
A3FY2JOM30OPPQ,2157292,4
AEZMYVH0STCB,2157292,5
A234FTSBKOA3E4,2157292,5
